ID,Class
0x21bb0,0
0x21bb1,0
0x21bb4,0
0x21bb8,0
0x21bb9,0
0x21bbc,0
0x21bbd,0
0x21bbe,0
0x21bbf,0
0x21bc4,0
0x21bc5,0
0x21bc7,0
0x21bc8,0
0x21bc9,0
0x21bcc,0
0x21bd0,0
0x21bd1,0
0x21bd2,0
0x21bd3,0
0x21bd5,0
0x21bda,0
0x21bdb,0
0x21bdf,0
0x21be0,0
0x21be1,0
0x21be2,0
0x21be3,0
0x21be6,0
0x21be7,0
0x21be9,0
0x21bea,0
0x21bee,0
0x21bf1,0
0x21bf2,0
0x21bf7,0
0x21bf9,0
0x21bfc,0
0x21bfd,0
0x21c01,0
0x21c03,0
0x21c09,0
0x21c0a,0
0x21c0b,0
0x21c0c,0
0x21c0d,0
0x21c10,0
0x21c11,0
0x21c12,0
0x21c15,0
0x21c16,0
0x21c18,0
0x21c19,0
0x21c1b,0
0x21c1c,0
0x21c1d,0
0x21c1e,0
0x21c1f,0
0x21c21,0
0x21c24,0
0x21c25,0
0x21c29,0
0x21c2b,0
0x21c2c,0
0x21c2d,0
0x21c2e,0
0x21c2f,0
0x21c34,0
0x21c35,0
0x21c36,0
0x21c3a,0
0x21c3c,0
0x21c3f,0
0x21c40,0
0x21c41,0
0x21c42,0
0x21c43,0
0x21c45,0
0x21c47,0
0x21c49,0
0x21c4c,0
0x21c4d,0
0x21c52,0
0x21c53,0
0x21c56,0
0x21c58,0
0x21c5a,0
0x21c5d,0
0x21c5e,0
0x21c5f,0
0x21c64,0
0x21c65,0
0x21c72,0
0x21c75,0
0x21c76,0
0x21c77,0
0x21c79,0
0x21c7a,0
0x21c7b,0
0x21c7c,0
0x21c7e,0
0x21c7f,0
0x21c81,0
0x21c82,0
0x21c83,0
0x21c85,0
0x21c86,0
0x21c89,0
0x21c8a,0
0x21c8c,0
0x21c8d,0
0x21c90,0
0x21c91,0
0x21c92,0
0x21c93,0
0x21c95,0
0x21c96,0
0x21c99,0
0x21c9a,0
0x21c9b,0
0x21c9c,0
0x21c9d,0
0x21c9e,0
0x21ca1,0
0x21ca2,0
0x21ca4,0
0x21caa,0
0x21cab,0
0x21cac,0
0x21cae,0
0x21cb1,0
0x21cb2,0
0x21cb6,0
0x21cbb,0
0x21cbd,0
0x21cc0,0
0x21cc1,0
0x21cc3,0
0x21cc4,0
0x21cc9,0
0x21ccc,0
0x21ccd,0
0x21cce,0
0x21cd0,0
0x21cd2,0
0x21cd4,0
0x21cd5,0
0x21cd6,0
0x21cd8,0
0x21cda,0
0x21cdb,0
0x21cdd,0
0x21cde,0
0x21cdf,0
0x21ce1,0
0x21ce3,0
0x21ce4,0
0x21ce5,0
0x21ce7,0
0x21ce8,0
0x21ce9,0
0x21cea,0
0x21cec,0
0x21cef,0
0x21cf2,0
0x21cf3,0
0x21cf5,0
0x21cf7,0
0x21cf9,0
0x21cfa,0
0x21cfb,0
0x21cfd,0
0x21cfe,0
0x21d01,0
0x21d02,0
0x21d03,0
0x21d05,0
0x21d0a,0
0x21d0d,0
0x21d11,0
0x21d13,0
0x21d14,0
0x21d15,0
0x21d18,0
0x21d20,0
0x21d24,0
0x21d26,0
0x21d27,0
0x21d29,0
0x21d2a,0
0x21d32,0
0x21d34,0
0x21d35,0
0x21d38,0
0x21d3a,0
0x21d3c,0
0x21d3e,0
0x21d42,0
0x21d43,0
0x21d47,0
0x21d4a,0
0x21d4e,0
0x21d53,0
0x21d54,0
0x21d55,0
0x21d56,0
0x21d57,0
0x21d58,0
0x21d5a,0
0x21d5b,0
0x21d5c,0
0x21d5e,0
0x21d60,0
0x21d62,0
0x21d64,0
0x21d65,0
0x21d6a,0
0x21d6b,0
0x21d6c,0
0x21d6e,0
0x21d6f,0
0x21d70,0
0x21d71,0
0x21d72,0
0x21d73,0
0x21d76,0
0x21d78,0
0x21d7a,0
0x21d7d,0
0x21d81,0
0x21d83,0
0x21d84,0
0x21d87,0
0x21d8b,0
0x21d8c,0
0x21d8e,0
0x21d92,0
0x21d93,0
0x21d95,0
0x21d96,0
0x21d97,0
0x21d99,0
0x21d9a,0
0x21d9b,0
0x21d9c,0
0x21d9d,0
0x21d9f,0
0x21da0,0
0x21da1,0
0x21da2,0
0x21da4,0
0x21da5,0
0x21da8,0
0x21daa,0
0x21dac,0
0x21dad,0
0x21dae,0
0x21daf,0
0x21db0,0
0x21db4,0
0x21db5,0
0x21db6,0
0x21db9,0
0x21dba,0
0x21dbe,0
0x21dbf,0
0x21dc0,0
0x21dc1,0
0x21dc4,0
0x21dc6,0
0x21dc7,0
0x21dcb,0
0x21dcc,0
0x21dcd,0
0x21dd2,0
0x21dd9,0
0x21ddc,0
0x21ddd,0
0x21dde,0
0x21de0,0
0x21de1,0
0x21de7,0
0x21deb,0
0x21df1,0
0x21df2,0
0x21df4,0
0x21df8,0
0x21dfa,0
0x21dfd,0
0x21dff,0
0x21e00,0
0x21e01,0
0x21e03,0
0x21e08,0
0x21e0d,0
0x21e0f,0
0x21e10,0
0x21e12,0
0x21e13,0
0x21e15,0
0x21e17,0
0x21e18,0
0x21e1a,0
0x21e1b,0
0x21e1c,0
0x21e1e,0
0x21e21,0
0x21e22,0
0x21e23,0
0x21e26,0
0x21e2a,0
0x21e2c,0
0x21e2d,0
0x21e2e,0
0x21e2f,0
0x21e31,0
0x21e32,0
0x21e33,0
0x21e34,0
0x21e39,0
0x21e3a,0
0x21e3c,0
0x21e3d,0
0x21e44,0
0x21e45,0
0x21e46,0
0x21e47,0
0x21e48,0
0x21e49,0
0x21e4a,0
0x21e4d,0
0x21e50,0
0x21e54,0
0x21e56,0
0x21e57,0
0x21e58,0
0x21e59,0
0x21e5e,0
0x21e5f,0
0x21e62,0
0x21e63,0
0x21e65,0
0x21e67,0
0x21e68,0
0x21e69,0
0x21e6d,0
0x21e6e,0
0x21e73,0
0x21e74,0
0x21e77,0
0x21e7b,0
0x21e7e,0
0x21e7f,0
0x21e80,0
0x21e82,0
0x21e83,0
0x21e84,0
0x21e85,0
0x21e89,0
0x21e8c,0
0x21e8f,0
0x21e90,0
0x21e93,0
0x21e95,0
0x21e96,0
0x21e9c,0
0x21e9f,0
0x21ea0,0
0x21ea1,0
0x21ea9,0
0x21eab,0
0x21eac,0
0x21eb1,0
0x21eb5,0
0x21eb9,0
0x21eba,0
0x21ebb,0
0x21ec1,0
0x21ec3,0
0x21ec4,0
0x21ec7,0
0x21eca,0
0x21ecd,0
0x21ece,0
0x21ecf,0
0x21ed0,0
0x21ed3,0
0x21ed5,0
0x21eda,0
0x21edc,0
0x21edd,0
0x21edf,0
0x21ee1,0
0x21ee3,0
0x21ee4,0
0x21ee9,0
0x21eeb,0
0x21eed,0
0x21eee,0
0x21eef,0
0x21ef1,0
0x21ef2,0
0x21ef5,0
0x21ef6,0
0x21ef8,0
0x21efa,0
0x21efb,0
0x21efc,0
0x21f00,0
0x21f03,0
0x21f04,0
0x21f06,0
0x21f07,0
0x21f08,0
0x21f0b,0
0x21f0f,0
0x21f12,0
0x21f13,0
0x21f16,0
0x21f18,0
0x21f1b,0
0x21f1c,0
0x21f1e,0
0x21f20,0
0x21f22,0
0x21f24,0
0x21f25,0
0x21f29,0
0x21f2a,0
0x21f2b,0
0x21f2e,0
0x21f2f,0
0x21f31,0
0x21f32,0
0x21f33,0
0x21f35,0
0x21f36,0
0x21f37,0
0x21f38,0
0x21f3b,0
0x21f3d,0
0x21f3e,0
0x21f3f,0
0x21f40,0
0x21f42,0
0x21f43,0
0x21f45,0
0x21f49,0
0x21f4d,0
0x21f4e,0
0x21f50,0
0x21f55,0
0x21f57,0
0x21f58,0
0x21f5c,0
0x21f5e,0
0x21f60,0
0x21f61,0
0x21f63,0
0x21f66,0
0x21f67,0
0x21f68,0
0x21f69,0
0x21f6a,0
0x21f6e,0
0x21f6f,0
0x21f70,0
0x21f71,0
0x21f72,0
0x21f73,0
0x21f75,0
0x21f76,0
0x21f7b,0
0x21f7e,0
0x21f7f,0
0x21f80,0
0x21f81,0
0x21f82,0
0x21f84,0
0x21f8c,0
0x21f8e,0
0x21f90,0
0x21f92,0
0x21f94,0
0x21f95,0
0x21f96,0
0x21f98,0
0x21f9c,0
0x21f9d,0
0x21fa1,0
0x21fa2,0
0x21fa3,0
0x21fa4,0
0x21fa5,0
0x21fa9,0
0x21fad,0
0x21fb0,0
0x21fb1,0
0x21fb3,0
0x21fb8,0
0x21fbb,0
0x21fbc,0
0x21fc0,0
0x21fc5,0
0x21fc8,0
0x21fcd,0
0x21fcf,0
0x21fd0,0
0x21fd1,0
0x21fd2,1
0x21fd5,0
0x21fd8,0
0x21fdb,0
0x21fde,0
0x21fe0,0
0x21fe4,0
0x21fe8,0
0x21fe9,0
0x21fea,0
0x21fec,0
0x21fed,0
0x21ff0,0
0x21ff1,0
0x21ff2,0
0x21ff5,0
0x21ff7,0
0x21ffb,0
0x21ffc,0
0x21fff,0
0x22001,0
0x22002,0
0x22005,0
0x22009,0
0x2200e,0
0x2200f,0
0x22011,0
0x22012,0
0x22014,0
0x22017,0
0x2201a,0
0x2201e,0
0x22020,0
0x22021,0
0x22022,0
0x22023,0
0x22025,0
0x22026,0
0x22029,0
0x2202a,0
0x2202b,0
0x2202c,0
0x2202f,0
0x22030,0
0x22033,0
0x22034,0
0x22038,0
0x22039,0
0x2203a,0
0x2203c,0
0x2203e,0
0x22040,0
0x22043,0
0x22044,0
0x22045,0
0x22047,0
0x22048,0
0x22049,0
0x2204a,0
0x22050,0
0x22051,0
0x2205a,0
0x22061,0
0x22063,0
0x22064,0
0x22065,0
0x22069,0
0x2206a,0
0x2206b,0
0x2206c,0
0x2206d,0
0x2206e,0
0x22071,0
0x22072,0
0x22073,0
0x22075,0
0x22076,0
0x22079,0
0x2207b,0
0x2207c,0
0x2207e,0
0x22082,0
0x22084,0
0x22087,0
0x22088,0
0x22089,0
0x2208a,0
0x2208d,0
0x2208e,0
0x2208f,0
0x22091,0
0x22093,0
0x22094,0
0x2209b,0
0x2209c,0
0x2209d,0
0x2209f,0
0x220a0,0
0x220a1,0
0x220a2,0
0x220a4,0
0x220a5,0
0x220a6,0
0x220aa,0
0x220ab,0
0x220ac,0
0x220af,0
0x220b1,0
0x220b2,0
0x220b3,0
0x220b6,0
0x220b8,0
0x220b9,0
0x220ba,0
0x220bb,0
0x220bc,0
0x220be,0
0x220c1,0
0x220c3,0
0x220c4,0
0x220c5,0
0x220c6,0
0x220c9,0
0x220cb,0
0x220cf,0
0x220d1,0
0x220d3,0
0x220d9,0
0x220da,0
0x220db,0
0x220dc,0
0x220df,0
0x220e1,0
0x220e2,0
0x220e7,0
0x220e8,0
0x220e9,0
0x220ea,0
0x220ef,0
0x220f0,0
0x220f2,0
0x220f3,0
0x220f9,0
0x220fa,0
0x220fb,0
0x220fc,0
0x220fd,0
0x220fe,0
0x220ff,0
0x22100,0
0x22102,0
0x22104,0
0x22106,0
0x22108,0
0x2210c,0
0x2210d,0
0x2210e,0
0x22111,0
0x22112,0
0x22113,0
0x22114,0
0x22117,0
0x2211a,0
0x2211f,0
0x22120,0
0x22121,0
0x22122,0
0x22123,0
0x22124,0
0x22125,0
0x22129,0
0x2212a,0
0x2212f,0
0x22130,0
0x22132,0
0x22133,0
0x22134,0
0x22135,0
0x22139,0
0x2213b,0
0x2213d,0
0x2213e,0
0x22140,0
0x22142,0
0x22148,0
0x22149,0
0x2214a,0
0x2214b,0
0x2214d,0
0x22153,0
0x22154,0
0x22156,0
0x22157,0
0x22158,0
0x2215c,0
0x2215e,0
0x2215f,0
0x22160,0
0x22162,0
0x22165,0
0x22167,0
0x22169,0
0x2216a,0
0x2216d,0
0x2216f,0
0x22170,0
0x22171,0
0x22173,0
0x2217b,0
0x2217e,0
0x2217f,0
0x22182,0
0x22183,0
0x22184,0
0x22186,0
0x22187,0
0x22188,0
0x2218b,0
0x2218d,0
0x2218e,0
0x22197,0
0x22199,0
0x2219a,0
0x2219b,0
0x2219e,0
0x221a0,0
0x221a1,0
0x221a2,0
0x221a4,0
0x221a6,0
0x221a7,0
0x221a9,0
0x221ae,0
0x221b3,0
0x221b6,0
0x221b8,0
0x221b9,0
0x221ba,0
0x221bb,0
0x221bc,0
0x221bd,0
0x221be,0
0x221c0,0
0x221c3,0
0x221c4,0
0x221c7,0
0x221c8,0
0x221cb,0
0x221cf,0
0x221d1,0
0x221d2,0
0x221d3,0
0x221d4,0
0x221d5,0
0x221d6,0
0x221d7,0
0x221da,0
0x221db,0
0x221dc,0
0x221dd,0
0x221de,0
0x221df,0
0x221e2,0
0x221e4,0
0x221e5,0
0x221e6,0
0x221e8,0
0x221e9,0
0x221ed,0
0x221f1,0
0x221f5,0
0x221f6,0
0x221f7,0
0x221f8,0
0x221f9,0
0x221fa,0
0x221fb,0
0x221fc,0
0x221fd,0
0x221fe,0
0x22201,0
0x22203,0
0x22204,0
0x22206,0
0x22208,0
0x2220a,0
0x2220b,0
0x2220c,0
0x22210,0
0x22215,0
0x22216,0
0x22217,0
0x22219,0
0x2221a,0
0x2221f,0
0x22222,0
0x22223,0
0x22228,0
0x2222a,0
0x2222e,0
0x2222f,0
0x22232,0
0x22233,0
0x22235,0
0x22239,0
0x2223a,0
0x2223d,0
0x2223e,0
0x22240,0
0x22242,0
0x22243,0
0x22245,0
0x22246,0
0x22249,0
0x2224e,0
0x2224f,0
0x22250,0
0x22254,0
0x22256,0
0x22258,0
0x2225a,0
0x2225f,0
0x22260,0
0x22261,0
0x22262,0
0x22263,0
0x22266,0
0x22268,0
0x22269,0
0x2226b,0
0x2226c,0
0x2226d,0
0x2226f,0
0x22270,0
0x22271,0
0x22272,0
0x22275,0
0x22276,0
0x22277,0
0x22278,0
0x2227a,0
0x2227b,0
0x2227c,0
0x2227d,0
0x2227f,0
0x22282,0
0x22283,0
0x2228b,0
0x2228c,0
0x2228d,0
0x2228e,0
0x2228f,0
0x22294,0
0x22295,0
0x22299,0
0x2229a,0
0x2229d,0
0x2229e,0
0x222a0,0
0x222a1,0
0x222a2,0
0x222a8,0
0x222a9,0
0x222ab,0
0x222ae,0
0x222b1,0
0x222b2,0
0x222b4,0
0x222b5,0
0x222b7,0
0x222b9,0
0x222ba,0
0x222bb,0
0x222bd,0
0x222be,0
0x222bf,0
0x222c0,0
0x222c1,0
0x222c2,0
0x222c4,0
0x222c7,0
0x222c9,0
0x222ca,0
0x222cc,0
0x222ce,0
0x222d2,0
0x222d4,0
0x222d6,0
0x222d7,0
0x222d8,0
0x222db,0
0x222dd,0
0x222e2,0
0x222e4,0
0x222e7,0
0x222e9,0
0x222ea,0
0x222eb,0
0x222ed,0
0x222f1,0
0x222f4,0
0x222f5,0
0x222f9,0
0x222fb,0
0x222fe,0
0x222ff,0
0x22301,0
0x22303,0
0x22305,0
0x22307,0
0x22308,0
0x2230d,0
0x2230f,0
0x22317,0
0x22318,0
0x2231c,0
0x22320,0
0x22322,0
0x22323,0
0x22324,0
0x22327,0
0x22329,0
0x2232a,0
0x2232b,0
0x2232c,0
0x2232d,0
0x2232f,0
0x22330,0
0x22331,0
0x22334,0
0x22335,0
0x22336,0
0x22337,0
0x22338,0
0x2233a,0
0x2233b,0
0x2233c,0
0x22341,0
0x22344,0
0x22345,0
0x22347,0
0x22349,0
0x2234b,0
0x2234c,0
0x2234e,0
0x2234f,0
0x22350,0
0x22351,0
0x22352,0
0x22354,0
0x22356,0
0x22359,0
0x2235b,0
0x2235c,0
0x2235d,0
0x2235f,0
0x22361,0
0x22364,0
0x22369,0
0x2236e,0
0x2236f,0
0x22371,0
0x22376,0
0x22377,0
0x22378,0
0x2237c,0
0x22382,0
0x22383,0
0x22384,0
0x22385,0
0x22386,0
0x22388,0
0x2238c,0
0x2238f,0
0x22391,0
0x22392,0
0x22393,0
0x22395,0
0x22396,0
0x22398,0
0x22399,0
0x2239a,0
0x2239b,0
0x2239c,0
0x223a1,0
0x223a2,0
0x223a4,0
0x223a5,0
0x223a9,0
0x223aa,0
0x223ae,0
0x223b2,0
0x223b4,0
0x223b8,0
0x223b9,0
0x223bb,0
0x223bc,0
0x223bf,0
0x223c1,0
0x223c3,0
0x223c4,0
0x223c5,0
0x223c6,0
0x223c7,0
0x223c8,0
0x223c9,0
0x223cb,0
0x223d0,0
0x223d1,0
0x223d8,0
0x223d9,0
0x223da,0
0x223dc,0
0x223de,0
0x223e0,0
0x223e5,0
0x223e7,0
0x223ea,0
0x223ec,0
0x223ed,0
0x223ef,0
0x223f1,0
0x223f3,0
0x223f4,0
0x223f8,0
0x223f9,0
0x223fc,0
0x223ff,0
0x22400,0
0x22401,0
0x22402,0
0x22403,0
0x22405,0
0x22408,0
0x22409,0
0x2240a,0
0x2240e,0
0x2240f,0
0x22411,0
0x22413,0
0x22415,0
0x22416,0
0x2241b,0
0x2241e,0
0x22420,0
0x22427,0
0x22429,0
0x2242a,0
0x2242c,0
0x2242d,0
0x2242e,0
0x2242f,0
0x22430,0
0x22431,0
0x22437,0
0x2243c,0
0x2243d,0
0x2243f,0
0x22443,0
0x22444,0
0x22446,0
0x22447,0
0x22448,0
0x22449,0
0x2244a,0
0x2244b,0
0x2244d,0
0x2244e,0
0x2244f,0
0x22453,0
0x22454,0
0x22459,0
0x2245a,0
0x2245b,0
0x2245c,0
0x2245d,0
0x2245e,0
0x22464,0
0x22465,0
0x22466,0
0x2246a,0
0x2246c,0
0x2246e,0
0x22470,0
0x22471,0
0x22472,0
0x22473,0
0x22474,0
0x22476,0
0x22479,0
0x2247a,0
0x2247e,0
0x22480,0
0x22481,0
0x22483,0
0x22484,0
0x22486,0
0x22487,0
0x22488,0
0x22489,0
0x2248a,0
0x2248c,0
0x2248e,0
0x22490,0
0x22491,0
0x22492,0
0x22496,0
0x22498,0
0x2249e,0
0x224a3,0
0x224a4,0
0x224a5,0
0x224a6,0
0x224aa,0
0x224ab,0
0x224b1,0
0x224b2,0
0x224b4,0
0x224b9,0
0x224ba,0
0x224bb,0
0x224bd,0
0x224c2,0
0x224c3,0
0x224c4,0
0x224c5,0
0x224c6,0
0x224c8,0
0x224c9,0
0x224cc,0
0x224cf,0
0x224d1,0
0x224d2,0
0x224d4,0
0x224d6,0
0x224d8,0
0x224da,0
0x224dc,0
0x224dd,0
0x224de,0
0x224e0,0
0x224e2,0
0x224e6,0
0x224e8,0
0x224e9,0
0x224ea,0
0x224ec,0
0x224ee,0
0x224f0,0
0x224f1,0
0x224f2,0
0x224f3,0
0x224f6,0
0x224f7,0
0x224fa,0
0x224fb,0
0x22500,0
0x22501,0
0x22502,0
0x22504,0
0x22507,0
0x2250d,0
0x2250f,0
0x22510,0
0x22511,0
0x22512,0
0x22513,0
0x22514,0
0x22515,0
0x2251c,0
0x2251e,0
0x2251f,0
0x22523,0
0x22524,0
0x22526,0
0x22529,0
0x2252a,0
0x2252b,0
0x2252e,0
0x22530,0
0x22532,0
0x22533,0
0x22534,0
0x22536,0
0x22539,0
0x2253a,0
0x2253b,0
0x2253c,0
0x2253d,0
0x22543,0
0x22545,0
0x22548,0
0x2254a,0
0x2254b,0
0x2254c,0
0x2254d,0
0x2254f,0
0x22550,0
0x22551,0
0x22555,0
0x22556,0
0x22559,0
0x2255a,0
0x2255b,0
0x22562,0
0x22564,0
0x22565,0
0x22568,0
0x22569,0
0x2256b,0
0x2256e,0
0x22571,0
0x22572,0
0x22573,0
0x22574,0
0x22580,0
0x22581,0
0x22582,0
0x22583,0
0x22584,0
0x22585,0
0x22586,0
0x22587,0
0x2258b,0
0x2258c,0
0x2258d,0
0x2258e,0
0x2258f,0
0x22590,0
0x22592,0
0x22594,0
0x22595,0
0x22597,0
0x22598,0
0x22599,0
0x2259a,0
0x2259b,0
0x2259d,0
0x225a0,0
0x225a1,0
0x225a3,0
0x225a4,0
0x225a7,0
0x225aa,0
0x225ac,0
0x225b0,0
0x225b1,0
0x225b2,0
0x225b4,0
0x225b5,0
0x225b7,0
0x225b8,0
0x225b9,0
0x225bd,0
0x225c0,0
0x225c2,0
0x225c3,0
0x225c6,0
0x225c7,0
0x225c8,0
0x225cb,0
0x225cd,0
0x225ce,0
0x225cf,0
0x225d1,0
0x225d3,0
0x225d4,0
0x225d5,0
0x225d7,0
0x225d8,0
0x225dc,0
0x225dd,0
0x225de,0
0x225df,0
0x225e0,0
0x225e3,0
0x225e5,0
0x225e6,0
0x225e9,0
0x225ed,0
0x225f0,0
0x225f1,0
0x225f4,0
0x225f6,0
0x225f8,0
0x225f9,0
0x225fa,0
0x225fd,0
0x225ff,0
0x22600,0
0x22601,0
0x22602,0
0x22604,0
0x22605,0
0x22608,0
0x22609,0
0x2260b,0
0x2260c,0
0x22610,0
0x22611,0
0x22613,0
0x22614,0
0x2261b,0
0x2261e,0
0x22620,0
0x22622,0
0x22623,0
0x22624,0
0x22625,0
0x22627,0
0x22628,0
0x22629,0
0x2262a,0
0x2262c,0
0x2262e,0
0x2262f,0
0x22632,0
0x22633,0
0x22635,0
0x22636,0
0x22637,0
0x22639,0
0x2263a,0
0x2263b,0
0x2263d,0
0x2263e,0
0x22640,0
0x22641,0
0x22644,0
0x22645,0
0x22646,0
0x22648,0
0x2264d,0
0x2264f,0
0x22651,0
0x22653,0
0x22655,0
0x22656,0
0x22657,0
0x22658,0
0x2265c,0
0x2265d,0
0x2265e,0
0x22660,0
0x22663,0
0x22664,0
0x22666,0
0x22668,0
0x2266a,0
0x2266f,0
0x22670,0
0x22672,0
0x22676,0
0x22678,0
0x22679,0
0x2267d,0
0x2267e,0
0x22683,0
0x22684,0
0x22685,0
0x22689,0
0x2268a,0
0x2268b,0
0x2268c,0
0x2268d,0
0x22690,0
0x22691,0
0x22692,0
0x22693,0
0x22695,0
0x22697,0
0x22698,0
0x2269e,0
0x2269f,0
0x226a1,0
0x226a2,0
0x226a4,0
0x226a5,0
0x226a7,0
0x226a9,0
0x226ab,0
0x226ae,0
0x226af,0
0x226b0,0
0x226b1,0
0x226b3,0
0x226b5,0
0x226b7,0
0x226bc,0
0x226bd,0
0x226be,0
0x226c1,0
0x226c2,0
0x226c5,0
0x226c9,0
0x226cb,0
0x226cc,0
0x226cf,0
0x226d2,0
0x226d5,0
0x226d8,0
0x226d9,0
0x226dc,0
0x226dd,0
0x226de,0
0x226df,0
0x226e0,0
0x226e1,0
0x226e3,0
0x226e4,0
0x226e8,0
0x226eb,0
0x226ec,0
0x226ed,0
0x226ee,0
0x226f0,0
0x226f1,0
0x226f4,0
0x226f7,0
0x226f8,0
0x226fe,0
0x22702,0
0x22706,0
0x22707,0
0x2270a,0
0x2270d,0
0x2270e,0
0x22714,0
0x22715,0
0x22716,0
0x2271a,0
0x2271b,0
0x2271d,0
0x2271e,0
0x2271f,0
0x22720,0
0x22721,0
0x22722,0
0x22723,0
0x22724,0
0x22725,0
0x22727,0
0x22728,0
0x2272a,0
0x2272c,0
0x2272f,0
0x22731,0
0x22735,0
0x22737,0
0x22738,0
0x2273b,0
0x2273e,0
0x2273f,0
0x22743,0
0x22746,0
0x22747,0
0x22748,0
0x2274a,0
0x2274b,0
0x2274c,0
0x2274d,0
0x2274e,0
0x2274f,0
0x22750,0
0x22753,0
0x22754,0
0x22756,0
0x22759,0
0x2275c,0
0x2275d,0
0x2275e,0
0x22761,0
0x22764,0
0x22766,0
0x22769,0
0x2276b,0
0x2276c,0
0x2276d,0
0x2276e,0
0x22770,0
0x22771,0
0x22772,0
0x22774,0
0x22775,0
0x22776,0
0x22779,0
0x2277a,0
0x2277b,0
0x2277f,0
0x22780,0
0x22784,0
0x2278a,0
0x22792,0
0x22795,0
0x22797,0
0x22798,0
0x2279b,0
0x2279c,0
0x2279f,0
0x227a0,0
0x227a1,0
0x227a2,0
0x227a4,0
0x227a6,0
0x227a7,0
0x227a9,0
0x227aa,0
0x227ab,0
0x227ac,0
0x227ae,0
0x227b1,0
0x227b4,0
0x227b6,0
0x227b8,0
0x227b9,0
0x227ba,0
0x227be,0
0x227bf,0
0x227c1,0
0x227c3,0
0x227c6,0
0x227c7,0
0x227c8,0
0x227ca,1
0x227cb,1
0x227cd,1
0x227ce,0
0x227cf,0
0x227d2,0
0x227d5,0
0x227d7,0
0x227da,0
0x227df,0
0x227e2,0
0x227e5,1
0x227e7,0
0x227eb,0
0x227ec,0
0x227ed,0
0x227ee,0
0x227ef,0
0x227f0,0
0x227f2,0
0x227f3,0
0x227f4,0
0x227f5,0
0x227f6,0
0x227f7,0
0x227f8,0
0x227fc,0
0x227fd,0
0x227fe,0
0x22800,0
0x22803,0
0x22805,0
0x22806,0
0x22809,0
0x2280a,0
0x2280b,0
0x2280c,0
0x2280d,0
0x2280f,0
0x22812,0
0x22813,0
0x22815,0
0x22816,0
0x22817,0
0x22818,0
0x2281c,0
0x2281d,0
0x2281f,0
0x22820,0
0x22821,0
0x22823,0
0x22824,0
0x22825,0
0x22828,0
0x2282b,0
0x2282c,0
0x2282d,0
0x2282f,0
0x22832,0
0x22834,0
0x22837,0
0x22838,0
0x2283a,0
0x2283b,0
0x2283d,0
0x2283e,0
0x22840,0
0x22841,0
0x22842,0
0x22845,0
0x22848,0
0x2284b,0
0x2284d,0
0x2284f,0
0x22850,0
0x22852,0
0x22853,0
0x22854,0
0x22856,0
0x22857,0
0x22859,0
0x2285a,0
0x2285d,0
0x2285e,0
0x2285f,0
0x22860,0
0x22866,0
0x22867,0
0x22869,0
0x2286a,0
0x2286c,0
0x2286e,0
0x22873,0
0x22877,0
0x22879,0
0x2287a,0
0x2287b,0
0x2287d,0
0x22880,0
0x22883,0
0x22886,0
0x22887,0
0x22888,0
0x2288e,0
0x22892,0
0x22894,0
0x22895,0
0x22896,0
0x22898,0
0x22899,0
0x2289b,0
0x2289c,0
0x2289d,0
0x2289e,0
0x2289f,0
0x228a0,0
0x228a2,0
0x228a4,0
0x228a5,0
0x228a6,0
0x228a7,0
0x228aa,0
0x228ab,0
0x228b0,0
0x228b4,0
0x228b5,0
0x228b8,0
0x228ba,0
0x228bb,0
0x228bd,0
0x228be,0
0x228bf,0
0x228c1,0
0x228c2,0
0x228c3,0
0x228c4,0
0x228c5,0
0x228c7,0
0x228c8,0
0x228c9,0
0x228cb,0
0x228cd,0
0x228d0,0
0x228d1,0
0x228d3,0
0x228d5,0
0x228d9,0
0x228db,0
0x228de,0
0x228df,0
0x228e1,0
0x228e3,0
0x228e6,0
0x228e7,0
0x228e8,0
0x228ea,0
0x228eb,0
0x228ec,0
0x228f2,0
0x228f3,0
0x228f4,0
0x228f6,0
0x228f7,0
0x228f8,0
0x228fa,0
0x228fb,0
0x22900,0
0x22902,0
0x22905,0
0x22906,0
0x22908,0
0x2290b,0
0x2290c,0
0x2290d,0
0x2290e,0
0x22911,0
0x22913,0
0x22914,0
0x22915,0
0x22919,0
0x2291a,0
0x2291b,0
0x2291c,0
0x2291d,0
0x2291e,0
0x22921,0
0x22923,0
0x22924,0
0x22927,0
0x22928,0
0x2292a,0
0x2292d,0
0x2292e,0
0x2292f,0
0x22932,0
0x22933,0
0x22935,0
0x22938,0
0x2293b,0
0x2293d,0
0x2293e,0
0x2293f,0
0x22940,0
0x22942,0
0x22944,0
0x22949,0
0x2294a,0
0x2294d,0
0x2294f,0
0x22950,0
0x22952,0
0x22954,0
0x22956,0
0x22959,0
0x2295a,0
0x2295c,0
0x2295f,0
0x22960,0
0x22961,0
0x22962,0
0x22967,0
0x22968,0
0x2296a,0
0x2296e,0
0x22970,0
0x22972,0
0x22973,0
0x22974,0
0x22976,0
0x22978,0
0x2297b,0
0x2297d,0
0x22981,0
0x22983,0
0x22984,0
0x22985,0
0x22986,0
0x22987,0
0x22989,0
0x2298a,0
0x2298b,0
0x2298c,0
0x2298f,0
0x22992,0
0x22993,0
0x2299a,0
0x2299d,0
0x2299e,0
0x2299f,0
0x229a2,0
0x229a3,0
